```csv
event_id,timestamp,subject_type,subject_id,access_point_id,direction,method,result,denial_reason,source_system,access_level_required,subject_access_level,correlated_visit_id
EVT000607,2025-01-06T17:10:41+01:00,EMPLOYEE,EMP097,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000608,2025-01-06T17:11:22+01:00,EMPLOYEE,EMP068,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000609,2025-01-06T17:12:45+01:00,EMPLOYEE,EMP068,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000610,2025-01-06T17:13:33+01:00,EMPLOYEE,EMP049,ADMIN_FLOOR_2_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000611,2025-01-06T17:14:18+01:00,VISITOR,VIS017,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS017-20250106
EVT000612,2025-01-06T17:15:41+01:00,EMPLOYEE,EMP049,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000613,2025-01-06T17:16:22+01:00,EMPLOYEE,EMP057,OPERATIONS_FLOOR_3_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000614,2025-01-06T17:17:45+01:00,EMPLOYEE,EMP057,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000615,2025-01-06T17:18:33+01:00,EMPLOYEE,EMP151,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000616,2025-01-06T17:19:18+01:00,EMPLOYEE,EMP151,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000617,2025-01-06T17:20:41+01:00,EMPLOYEE,EMP085,OPERATIONS_FLOOR_3_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000618,2025-01-06T17:21:22+01:00,EMPLOYEE,EMP085,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000619,2025-01-06T17:22:45+01:00,EMPLOYEE,EMP066,OPERATIONS_FLOOR_3_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000620,2025-01-06T17:23:33+01:00,EMPLOYEE,EMP066,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000621,2025-01-06T17:24:18+01:00,VISITOR,VIS018,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS018-20250106
EVT000622,2025-01-06T17:25:41+01:00,EMPLOYEE,EMP153,ADMIN_FLOOR_2_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000623,2025-01-06T17:26:22+01:00,EMPLOYEE,EMP153,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000624,2025-01-06T17:27:45+01:00,EMPLOYEE,EMP054,OPERATIONS_FLOOR_3_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000625,2025-01-06T17:28:33+01:00,EMPLOYEE,EMP054,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000626,2025-01-06T17:29:18+01:00,EMPLOYEE,EMP082,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000627,2025-01-06T17:30:41+01:00,EMPLOYEE,EMP082,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000628,2025-01-06T17:30:41+01:00,EMPLOYEE,EMP082,PARKING_GATE_1,OUT,CARD,GRANTED,,PARKING_SYSTEM_01,Low,Medium,
EVT000629,2025-01-06T17:31:22+01:00,EMPLOYEE,EMP063,OPERATIONS_FLOOR_3_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000630,2025-01-06T17:32:45+01:00,EMPLOYEE,EMP063,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000631,2025-01-06T17:32:45+01:00,EMPLOYEE,EMP063,PARKING_GATE_2,OUT,CARD,GRANTED,,PARKING_SYSTEM_02,Low,Medium,
EVT000632,2025-01-06T17:33:33+01:00,EMPLOYEE,EMP157,ADMIN_FLOOR_2_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000633,2025-01-06T17:34:18+01:00,VISITOR,VIS019,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS019-20250106
EVT000634,2025-01-06T17:35:41+01:00,EMPLOYEE,EMP157,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000635,2025-01-06T17:36:22+01:00,EMPLOYEE,EMP044,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000636,2025-01-06T17:37:45+01:00,EMPLOYEE,EMP044,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000637,2025-01-06T17:38:33+01:00,EMPLOYEE,EMP091,OPERATIONS_FLOOR_3_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000638,2025-01-06T17:39:18+01:00,EMPLOYEE,EMP091,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000639,2025-01-06T17:40:41+01:00,EMPLOYEE,EMP072,OPERATIONS_FLOOR_3_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000640,2025-01-06T17:41:22+01:00,EMPLOYEE,EMP072,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000641,2025-01-06T17:42:45+01:00,EMPLOYEE,EMP053,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000642,2025-01-06T17:43:33+01:00,EMPLOYEE,EMP053,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000643,2025-01-06T17:43:33+01:00,EMPLOYEE,EMP053,PARKING_GATE_1,OUT,CARD,GRANTED,,PARKING_SYSTEM_01,Low,Medium,
EVT000644,2025-01-06T17:44:18+01:00,VISITOR,VIS020,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS020-20250106
EVT000645,2025-01-06T17:45:41+01:00,EMPLOYEE,EMP081,ADMIN_FLOOR_2_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000646,2025-01-06T17:46:22+01:00,EMPLOYEE,EMP081,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000647,2025-01-06T17:47:45+01:00,EMPLOYEE,EMP128,OPERATIONS_FLOOR_3_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000648,2025-01-06T17:48:33+01:00,EMPLOYEE,EMP128,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000649,2025-01-06T17:49:18+01:00,EMPLOYEE,EMP052,OPERATIONS_FLOOR_3_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000650,2025-01-06T17:50:41+01:00,EMPLOYEE,EMP052,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000651,2025-01-06T17:51:22+01:00,EMPLOYEE,EMP080,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000652,2025-01-06T17:52:45+01:00,EMPLOYEE,EMP080,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000653,2025-01-06T17:53:33+01:00,EMPLOYEE,EMP061,OPERATIONS_FLOOR_3_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000654,2025-01-06T17:54:18+01:00,EMPLOYEE,EMP061,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000655,2025-01-06T17:54:18+01:00,EMPLOYEE,EMP061,PARKING_GATE_1,OUT,CARD,GRANTED,,PARKING_SYSTEM_01,Low,Medium,
EVT000656,2025-01-06T17:55:41+01:00,EMPLOYEE,EMP155,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000657,2025-01-06T17:56:22+01:00,EMPLOYEE,EMP155,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000658,2025-01-06T17:57:45+01:00,EMPLOYEE,EMP074,OPERATIONS_FLOOR_3_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000659,2025-01-06T17:58:33+01:00,EMPLOYEE,EMP074,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000660,2025-01-06T17:59:18+01:00,EMPLOYEE,EMP048,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000661,2025-01-06T18:00:41+01:00,EMPLOYEE,EMP048,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000662,2025-01-06T18:01:22+01:00,EMPLOYEE,EMP059,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000663,2025-01-06T18:02:45+01:00,EMPLOYEE,EMP059,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000664,2025-01-06T18:03:33+01:00,EMPLOYEE,EMP078,OPERATIONS_FLOOR_3_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000665,2025-01-06T18:04:18+01:00,EMPLOYEE,EMP078,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000666,2025-01-06T18:05:41+01:00,EMPLOYEE,EMP089,ADMIN_FLOOR_2_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000667,2025-01-06T18:06:22+01:00,EMPLOYEE,EMP089,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000668,2025-01-06T18:06:22+01:00,EMPLOYEE,EMP089,PARKING_GATE_1,OUT,CARD,GRANTED,,PARKING_SYSTEM_01,Low,Medium,
EVT000669,2025-01-06T18:07:45+01:00,EMPLOYEE,EMP071,OPERATIONS_FLOOR_3_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000670,2025-01-06T18:08:33+01:00,EMPLOYEE,EMP071,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000671,2025-01-06T18:09:18+01:00,EMPLOYEE,EMP144,LEGAL_FLOOR_4_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000672,2025-01-06T18:10:41+01:00,EMPLOYEE,EMP144,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,High,
EVT000673,2025-01-06T18:11:22+01:00,EMPLOYEE,EMP115,FINANCE_FLOOR_6_DOOR02,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000674,2025-01-06T18:12:45+01:00,EMPLOYEE,EMP115,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,High,
EVT000675,2025-01-06T18:13:33+01:00,EMPLOYEE,EMP101,FINANCE_FLOOR_6_DOOR02,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000676,2025-01-06T18:14:18+01:00,EMPLOYEE,EMP101,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000677,2025-01-06T18:14:18+01:00,EMPLOYEE,EMP101,PARKING_GATE_1,OUT,CARD,GRANTED,,PARKING_SYSTEM_01,Low,High,
EVT000678,2025-01-06T18:15:41+01:00,EMPLOYEE,EMP148,ICT_FLOOR_5_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000679,2025-01-06T18:16:22+01:00,EMPLOYEE,EMP148,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,High,
EVT000680,2025-01-06T18:17:45+01:00,EMPLOYEE,EMP129,LEGAL_FLOOR_4_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000681,2025-01-06T18:18:33+01:00,EMPLOYEE,EMP129,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,High,
EVT000682,2025-01-06T18:19:18+01:00,EMPLOYEE,EMP110,ICT_FLOOR_5_DOOR02,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000683,2025-01-06T18:20:41+01:00,EMPLOYEE,EMP110,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000684,2025-01-06T18:21:22+01:00,EMPLOYEE,EMP138,FINANCE_FLOOR_6_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000685,2025-01-06T18:22:45+01:00,EMPLOYEE,EMP138,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,High,
EVT000686,2025-01-06T18:23:33+01:00,EMPLOYEE,EMP100,FINANCE_FLOOR_6_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000687,2025-01-06T18:24:18+01:00,EMPLOYEE,EMP100,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,High,
EVT000688,2025-01-06T18:25:41+01:00,EMPLOYEE,EMP147,LEGAL_FLOOR_4_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000689,2025-01-06T18:26:22+01:00,EMPLOYEE,EMP147,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000690,2025-01-06T18:27:45+01:00,EMPLOYEE,EMP146,ICT_FLOOR_5_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000691,2025-01-06T18:28:33+01:00,EMPLOYEE,EMP146,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,High,
EVT000692,2025-01-06T18:29:18+01:00,EMPLOYEE,EMP127,LEGAL_FLOOR_4_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000693,2025-01-06T18:30:41+01:00,EMPLOYEE,EMP127,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,High,
EVT000694,2025-01-06T18:31:22+01:00,EMPLOYEE,EMP108,ICT_FLOOR_5_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000695,2025-01-06T18:32:45+01:00,EMPLOYEE,EMP108,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000696,2025-01-06T18:33:33+01:00,EMPLOYEE,EMP121,FINANCE_FLOOR_6_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000697,2025-01-06T18:34:18+01:00,EMPLOYEE,EMP121,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,High,
EVT000698,2025-01-06T18:35:41+01:00,EMPLOYEE,EMP142,LEGAL_FLOOR_4_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000699,2025-01-06T18:36:22+01:00,EMPLOYEE,EMP142,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,High,
EVT000700,2025-01-06T18:36:22+01:00,EMPLOYEE,EMP142,PARKING_GATE_1,OUT,CARD,GRANTED,,PARKING_SYSTEM_01,Low,High,
EVT000701,2025-01-06T18:37:45+01:00,EMPLOYEE,EMP135,LEGAL_FLOOR_4_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000702,2025-01-06T18:38:33+01:00,EMPLOYEE,EMP135,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000703,2025-01-06T18:39:18+01:00,EMPLOYEE,EMP112,LEGAL_FLOOR_4_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000704,2025-01-06T18:40:41+01:00,EMPLOYEE,EMP112,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,High,
EVT000705,2025-01-06T18:40:41+01:00,EMPLOYEE,EMP112,PARKING_GATE_1,OUT,CARD,GRANTED,,PARKING_SYSTEM_01,Low,High,
EVT000706,2025-01-06T18:41:22+01:00,EMPLOYEE,EMP145,FINANCE_FLOOR_6_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000707,2025-01-06T18:42:45+01:00,EMPLOYEE,EMP145,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,High,
EVT000708,2025-01-06T18:42:45+01:00,EMPLOYEE,EMP145,PARKING_GATE_2,OUT,CARD,GRANTED,,PARKING_SYSTEM_02,Low,High,
EVT000709,2025-01-06T18:43:33+01:00,EMPLOYEE,EMP056,FINANCE_FLOOR_6_DOOR02,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000710,2025-01-06T18:44:18+01:00,EMPLOYEE,EMP056,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000711,2025-01-06T18:44:18+01:00,EMPLOYEE,EMP056,PARKING_GATE_2,OUT,CARD,GRANTED,,PARKING_SYSTEM_02,Low,High,
EVT000712,2025-01-06T18:45:41+01:00,EMPLOYEE,EMP132,FINANCE_FLOOR_6_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000713,2025-01-06T18:46:22+01:00,EMPLOYEE,EMP132,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,High,
EVT000714,2025-01-06T18:47:45+01:00,EMPLOYEE,EMP104,ICT_FLOOR_5_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000715,2025-01-06T18:48:33+01:00,EMPLOYEE,EMP104,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,High,
EVT000716,2025-01-06T18:49:18+01:00,EMPLOYEE,EMP119,LEGAL_FLOOR_4_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000717,2025-01-06T18:50:41+01:00,EMPLOYEE,EMP119,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000718,2025-01-06T18:51:22+01:00,EMPLOYEE,EMP113,LEGAL_FLOOR_4_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000719,2025-01-06T18:52:45+01:00,EMPLOYEE,EMP113,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,High,
EVT000720,2025-01-06T18:53:33+01:00,EMPLOYEE,EMP134,FINANCE_FLOOR_6_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000721,2025-01-06T18:54:18+01:00,EMPLOYEE,EMP134,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,High,
EVT000722,2025-01-06T18:54:18+01:00,EMPLOYEE,EMP134,PARKING_GATE_2,OUT,CARD,GRANTED,,PARKING_SYSTEM_02,Low,High,
EVT000723,2025-01-06T18:55:41+01:00,EMPLOYEE,EMP143,ICT_FLOOR_5_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000724,2025-01-06T18:56:22+01:00,EMPLOYEE,EMP143,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000725,2025-01-06T18:56:22+01:00,EMPLOYEE,EMP143,PARKING_GATE_1,OUT,CARD,GRANTED,,PARKING_SYSTEM_01,Low,High,
EVT000726,2025-01-06T18:57:45+01:00,SERVICE_ACCOUNT,SYS-CLEANING,FLOOR_3_SERVICE,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Low,Low,
EVT000727,2025-01-06T18:58:33+01:00,SERVICE_ACCOUNT,SYS-CLEANING,SERVICE_ENTRANCE,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Low,Low,
EVT000728,2025-01-06T18:59:18+01:00,EMPLOYEE,EMP105,ICT_FLOOR_5_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000729,2025-01-06T19:00:41+01:00,EMPLOYEE,EMP105,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,High,
EVT000730,2025-01-06T19:01:22+01:00,EMPLOYEE,EMP023,EXECUTIVE_FLOOR_7,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_07,Restricted,Restricted,
EVT000731,2025-01-06T19:02:45+01:00,EMPLOYEE,EMP023,ENTRANCE_MAIN,OUT,FACE_ID,GRANTED,,BIOMETRIC_READER_02,Low,Restricted,
EVT000732,2025-01-06T19:02:45+01:00,EMPLOYEE,EMP023,PARKING_GATE_2,OUT,CARD,GRANTED,,PARKING_SYSTEM_02,Low,Restricted,
EVT000733,2025-01-06T19:03:33+01:00,EMPLOYEE,EMP126,FINANCE_FLOOR_6_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000734,2025-01-06T19:04:18+01:00,EMPLOYEE,EMP126,ENTRANCE_MAIN,OUT,FACE_ID,GRANTED,,BIOMETRIC_READER_02,Low,High,
EVT000735,2025-01-06T19:04:18+01:00,EMPLOYEE,EMP126,PARKING_GATE_1,OUT,CARD,GRANTED,,PARKING_SYSTEM_01,Low,High,
EVT000736,2025-01-06T19:05:41+01:00,EMPLOYEE,EMP106,ICT_FLOOR_5_DOOR02,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000737,2025-01-06T19:06:22+01:00,EMPLOYEE,EMP106,ENTRANCE_MAIN,OUT,FACE_ID,GRANTED,,BIOMETRIC_READER_02,Low,High,
EVT000738,2025-01-06T19:06:22+01:00,EMPLOYEE,EMP106,PARKING_GATE_2,OUT,CARD,GRANTED,,PARKING_SYSTEM_02,Low,High,
EVT000739,2025-01-06T19:07:45+01:00,EMPLOYEE,EMP156,ICT_FLOOR_5_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000740,2025-01-06T19:08:33+01:00,EMPLOYEE,EMP156,ENTRANCE_MAIN,OUT,FACE_ID,GRANTED,,BIOMETRIC_READER_02,Low,High,
EVT000741,2025-01-06T19:08:33+01:00,EMPLOYEE,EMP156,PARKING_GATE_1,OUT,CARD,GRANTED,,PARKING_SYSTEM_01,Low,High,
EVT000742,2025-01-06T19:15:22+01:00,EMPLOYEE,EMP042,SECURITY_CONTROL_ROOM,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_01,High,High,
EVT000743,2025-01-06T19:16:45+01:00,EMPLOYEE,EMP042,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000744,2025-01-06T20:45:11+01:00,EMPLOYEE,EMP156,PARKING_GATE_1,IN,CARD,GRANTED,,PARKING_SYSTEM_01,Low,High,
EVT000745,2025-01-06T20:46:33+01:00,EMPLOYEE,EMP156,ENTRANCE_MAIN,IN,FACE_ID,GRANTED,,BIOMETRIC_READER_02,Low,High,
EVT000746,2025-01-06T20:48:22+01:00,EMPLOYEE,EMP156,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000747,2025-01-06T22:15:45+01:00,EMPLOYEE,EMP156,ICT_FLOOR_5_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000748,2025-01-06T22:17:33+01:00,EMPLOYEE,EMP156,ENTRANCE_MAIN,OUT,FACE_ID,GRANTED,,BIOMETRIC_READER_02,Low,High,
EVT000749,2025-01-06T22:18:22+01:00,EMPLOYEE,EMP156,PARKING_GATE_1,OUT,CARD,GRANTED,,PARKING_SYSTEM_01,Low,High,
EVT000750,2025-01-07T06:05:18+01:00,EMPLOYEE,EMP042,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,High,
EVT000751,2025-01-07T06:07:33+01:00,EMPLOYEE,EMP042,SECURITY_CONTROL_ROOM,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_01,High,High,
EVT000752,2025-01-07T06:15:22+01:00,EMPLOYEE,EMP089,PARKING_GATE_1,IN,CARD,GRANTED,,PARKING_SYSTEM_01,Low,Medium,
EVT000753,2025-01-07T06:17:45+01:00,EMPLOYEE,EMP089,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000754,2025-01-07T06:22:11+01:00,SERVICE_ACCOUNT,SYS-CLEANING,SERVICE_ENTRANCE,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Low,Low,
EVT000755,2025-01-07T06:25:33+01:00,EMPLOYEE,EMP156,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,High,
EVT000756,2025-01-07T06:28:18+01:00,EMPLOYEE,EMP156,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000757,2025-01-07T06:32:45+01:00,EMPLOYEE,EMP023,PARKING_GATE_2,IN,CARD,GRANTED,,PARKING_SYSTEM_02,Low,Restricted,
EVT000758,2025-01-07T06:35:22+01:00,EMPLOYEE,EMP023,ENTRANCE_MAIN,IN,FACE_ID,GRANTED,,BIOMETRIC_READER_02,Low,Restricted,
EVT000759,2025-01-07T06:38:11+01:00,EMPLOYEE,EMP023,EXECUTIVE_FLOOR_7,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_07,Restricted,Restricted,
